storyid,storytitle,sentence1,sentence2,sentence3,sentence4,sentence5
0849adda-c97f-4132-8da0-59450d50b866,My daily walk,I took my daily walk in the park today.,On my second lap around the park I saw a hawk swooping down.,"He wasn't after food, but landed by the pond and just sat there.",I watched him preen and splash at the edge of the water.,This is why I love walking in the park.
2a434251-bb11-447c-8921-9ad1fa026ffd,Fruity Pebbles,I love the scent of cereals.,I found a website that sold perfumes that smelled good.,They had a scent called fruity pebbles.,I bought a vial of it.,"When it arrived, I was thrilled to find it smelled exactly like it."
06748962-c82f-42fd-a393-aa45bac5a4b4,Twins,Katie's mom had twins when Katie was four.,At first Katie hated them!,She was always being asked to help out.,She felt abandoned.,"But soon enough, she grew to love her baby sisters!"
cabbe060-d196-4555-a7f3-b6b0238d5fb3,Love Notes,Tom had a crush on a girl at school.,He would write her love letters.,He would put them in her locker.,After a while she complained to the teachers.,Tom was politely asked to stop.
41458cbe-1b4b-4c72-9920-78b655ed4e5a,Penny and Jack,Penny and Jack both loved books.,One day they met at a local second-hand book store.,They ended up spending the day together talking about books.,They began seeing each other frequently.,"Eventually, Penny and Jack fell in love and got married."
f76263da-4bbd-454c-a040-e3cc0810c7d3,Ted's Love,Teddy had a crush on a girl in his school.,He decided to give her a note explaining his affections.,The girl he liked read the letter and was quite revolted.,Teddy felt ashamed that his crush had rejected his love.,Teddy went into a deep depression for several months afterward.
d6fff94a-31c6-434a-abaf-1f95c873a668,A New Phone,Tom retired over 5 years ago.,He was using a flip phone and his relatives teased him about it.,He was tired of being a stereotypical older man.,So he took $700 to go get a smart phone.,He found one he liked for only $49 with no contract commitment.
77abd242-a822-440c-aa24-e22972491f11,Getting Booted,Jim was playing a video game online.,His internet connection went down.,Jim was booted from the game.,He lost the game.,Jim was threw a temper after playing the game.
edd3268e-a4c6-4149-9599-70ebc07ac395,addiction,John had an alcohol addiction.,John seeked help from his counselor.,He also went to aa meetings.,John met a girl who had the same issues.,They form a relationship and both got rid of their addiction.
02d74af7-cb65-4d52-b5a1-21ba574e0468,Lauren gets pregnant,Lauren is a girl in high school.,She is in a relationship with a boy named Keith.,Lauren told Keith it was time to take their relationship further.,They decide it's time for them to make love.,A few days later Lauren finds out she's pregnant.
5696e2ab-b88b-4fb5-8ac8-d52d441805ea,Pot Stickers,My wife and I love Chinese pot stickers.,Recently we bought a different brand.,The bag did not come with a dipping sauce.,Luckily we had a bag of the sauce available.,We decided not to buy this brand.
4ade0995-15a1-4179-9d88-80333d6f5da5,Greg goes golfing,Greg needed some time to get away.,He was going to take up a new sport.,He thought it over and decided golf would be relaxing.,He went out and played a few holes at his local country club.,Greg grew to love golfing and is now his favorite thing to do.
5273ead9-13e6-4ae3-b6f2-8a28daf38c81,Sad Call,Jake hadn't heard from his mom in a while.,All of a sudden he got a call from an unknown number.,It was the local coroner.,His mother was found dead.,Jake was heart broken by the news.
375b4cb6-ad33-4b45-826c-e79f35ffa2b5,Bob moves on,Bob is recently divorced.,Bob hasn't been happy lately.,He decides to go out and meet someone new.,He meets a girl at a bar.,He falls in love with her and marries her.
2d96fe83-4f00-4ae1-8174-e34a4fd47539,Will a new baby help us?,Moana and Carl were together for 6 years.,"They had 2 kids together, 1 boy and 1 girl.",Their relationship has been in trouble for 3 of those 6 years.,They decided to have a baby to see if it would bring them closer.,"Unfortunately,having a new baby made things worse and they broke up."
99f10e81-16c0-4984-a792-a361ecfe4afb,Ruby the Painter,Ruby loved school.,Her favorite class was art.,Her art teacher encouraged her love of painting.,She worked hard to learn about color and perspective.,"By the end of the year, she was the best painter in class."
63f7c27a-c884-4ae8-bb17-78724968468d,Kennys new love,Kenny is heartbroken.,Kenny goes out to look for another girl.,He finds a nice girl at a bar.,He falls in love with her.,Kenny is happy again.
bad3278b-fcd3-481b-86e4-c26949eaa679,New Book,I love to read.,I read before I go to bed every night.,I read so much I have read all the good books in our house!,My Mom gave me a new book this morning.,I am off to read it!
79166122-aa44-4438-af4f-edbb31f20e88,The Debt,I had been avoiding the debt collection calls for months.,"One day, they just stopped and I was relieved.","Relieved, that is, until I found the note on my door one morning.","The grisly note said, your kidney for your debts.",My heart skipped a beat as I saw a shadow approach behind me.
608f786d-644d-48f4-bffe-571be7a06f77,Gloves,My Mother likes to knit.,She knit me some beautiful gloves.,She sent them to me last week.,I was surprised to get a present in July!,I love my beautiful gloves.
938d7681-3c23-4ea5-a0f3-318bc9a94e3d,Stacy,Stacy was the name of a boy I went to school with.,One day he hit a growth spurt.,"Within a few months, he'd grown several inches.","By the end of the year, he was taller than the lockers.",His 4'11 girlfriend could no longer reach high enough to kiss him.
8cb58811-bd19-4c42-8b11-e0f5f0b3aeed,Star Wars,Renny grew up being a Star Wars fan and loved it very much.,When she had children she expected them to love Star Wars as well.,Her first son showed no interest in Star Wars and that upset her.,So when she had her second son she raised him to watch Star Wars.,Her second son became a huge fan of Star Wars and she was very happy.
16381846-f463-4917-9577-a26abfd71850,Taylor finds love,Taylor has been single her whole life.,She dated around but couldn't find the right one.,While shopping one evening she bumps into a man.,She hits it off with him and falls in love.,Taylor finally finds love.
36dc1a9d-080f-4d02-bd0b-3d18f2639253,Exes,You should always be courteous when ending a relationship.,"For example, one of my exes and I ended on good terms and stayed close.",He got an amazing job and hired me on.,Now I'm on my ideal career path all because I wasn't a jerk.,Now we have a great professional relationship.
a2fe998c-13fb-4e5c-91b6-a238c16807ac,Library,I used to love studying in the library.,I had a desk in the back I would always sit in.,But now that it's finals the library is very busy.,Someone is now always sitting in my favorite desk.,I now have to study at home.
5b96b63c-b3f1-4580-9487-e7f1bdf89954,Jerky,The husband and son became obsessed with beef jerky.,They love it so much that I need to buy more tomorrow.,They eat an entire bag each when I bring it home.,Even the dog begs for jerky.,They are all eating it right now.
fc92f69e-2263-4d51-8d17-82ddb53c8b34,Young love,Ryan and Rachel met when they were 15 years old.,They quickly fell in love.,They thought they'd be together forever.,But when they were 18 they went to different colleges.,The distance made them grow apart and they broke up.
0fc5fc0d-6062-4bfe-bb06-3e00fbd58e17,Sarah's break up,Sarah has been dating her boyfriend for two month.,Sarah believes she is in love.,Sarah thinks this is the boy she will marry.,Sarah gets a phone call from her boyfriend.,Her boyfriend tells her it's over and he found someone else.
6500ff5e-3d65-4646-8a9d-f40789e2663a,Jan calls it off,Jan met her boyfriend at work.,The relationship was going great until one day.,Jan catches her boyfriend cheating on her with another girl.,Jan tells her boyfriend is over.,Jan is happy with her decision and meets a new man.
beeec2f7-fac0-4717-aea6-e22e252dc18d,Skinny Dipping,My neighbor Sara was a recent divorcee.,She got into a relationship soon after her divorce.,Once she went skinny dipping with her boyfriend in the condo pool.,"She felt like a kid, and told us about it.",I said she was crazy.
4fbbb82b-1e9b-481c-ae8e-f2166f62c7da,Avocado ice cream,I love to eat ice cream but I have diabetes.,So my Doctor told me that I needed to stop eating it.,He suggested that I try making avocado ice cream as a substitute.,I was very hesitant but I agreed and bought all the ingredients.,I went home that night and made avocado ice cream and it was great!
8cf7b47b-1b47-455f-974d-74b41501974b,Heart Pain,My father had intense squeezing in his chest.,He was having a heart attack.,He woke up on the ground next to his truck.,He had no idea what had happened.,He didn't even go to a doctor.
24ba0d69-778d-4bb8-8005-553a2df04605,Adam gets divorced,Adam was a nice young man.,He got married with his high school sweetheart.,He had a nice big wedding.,Years after the wedding Adam's wife becomes unhappy.,Adams wife leaves him and they get divorced.
da99840b-3dc1-4b12-acdd-15171e275335,Jerry gets dumped,Jerry was out to dinner with his girlfriend.,Jerry was so in love with her.,The two had been together for 2 years.,Jerry got down on one knee and asked her to be his bride.,She cried and told him it wasn't working out between the two.
2fe09a00-4de6-476b-bb49-2a5928d5364c,Heartbroken,Zee was 15 years old when she had her first crush.,She met a boy named Paulie and immediately fell in love with him.,They were together for 6 months and seemed very much in love.,But Paulie was growing tired of Zee and wanted to see other girls.,He broke up with Zee and she was very heartbroken.
49b0ab84-aa9a-4b17-a157-fc003bac984b,Kenny finds his wife cheating,Kenny tells his wife he's going out of town for a few days.,He gives her a kiss and leaves.,Kenny gets a call from work telling him he can stay.,Kenny goes back home.,Kenny discovers his wife in the bed with another man.
02cf94ae-443a-4f00-b51e-b98008773ea7,Art School,Ava had a passion for drawing.,She knew she wanted to be an artist.,She spent hours working on her college art applications.,She sent them off and was stuck waiting weeks for a reply.,When she finally got the letter she was thrilled that she was accepted.
20d84aa0-ad2d-4c30-95be-9f9d101ee175,Chad finds a wife,Chad has been alone his whole life.,Chad has a great job but he is missing someone to share it with.,Chad signs up on a dating site to match up with other singles.,Chad meets a woman from the site and takes her out.,They eventually fall in love and get married.
