storyid,storytitle,sentence1,sentence2,sentence3,sentence4,sentence5
f6dda7ba-21ac-4cc4-a8e8-8517dec213c6,The Engagement,I have been dating someone for a couple years.,We have even lived together for the past 2 years.,We are looking to buy our first house.,I decided that it was time to 'pop the question'.,"On the beach, at sunset, she became by fiance."
41458cbe-1b4b-4c72-9920-78b655ed4e5a,Penny and Jack,Penny and Jack both loved books.,One day they met at a local second-hand book store.,They ended up spending the day together talking about books.,They began seeing each other frequently.,"Eventually, Penny and Jack fell in love and got married."
9560ec07-d542-42ac-9329-a26aedb586f1,Not as it Seems,Ted agreed to meet up with a girl he's been dating online.,Both of them traveled to a local restaurant.,Ted arrived first and waited a couple of minutes.,A strange elderly woman and called his name.,He eventually found out that the woman was the person he's dating.
9d7ae4e2-2d90-44e4-a0b3-785d6cd07985,TV,I had not watched tv in years.,I was just too busy with my special needs child to have time.,My husband introduced me to several series when we started dating.,I felt like I was catching up on lost time somehow.,We watched all the shows he enjoyed in less than a year.
375b4cb6-ad33-4b45-826c-e79f35ffa2b5,Bob moves on,Bob is recently divorced.,Bob hasn't been happy lately.,He decides to go out and meet someone new.,He meets a girl at a bar.,He falls in love with her and marries her.
01927af5-4bac-4304-b655-09e393fd7ec3,Date,My friend Tio is forty three and single.,He has had several relationships.,They do not last long.,Tonight he is dating a thirty-six year old nurse.,I sent him an email of encouragement.
63f7c27a-c884-4ae8-bb17-78724968468d,Kennys new love,Kenny is heartbroken.,Kenny goes out to look for another girl.,He finds a nice girl at a bar.,He falls in love with her.,Kenny is happy again.
dbf9d11c-0c3f-41a0-8b24-edf04be8e42b,The Tux Fittings,Tommy was going to get married.,He went to the tux shop with his groomsmen.,The men tried on their suits.,They also tried on shoes.,The men paid for their fittings and rentals before leaving.
acf19d95-a8b1-4dd4-8e1a-315c28e232ba,Wedding Day,Sara was getting married.,It decided to rain at the last minute.,Sara didn't care.,The wedding went on according to plan.,She loved every minute of it.
1f401e31-d02d-450b-8898-5b34b062f5b7,Destiny,Sally had a friend who wanted to set her up on a blind date.,Her friend said the guy would be perfect but Sally was hesitant.,One day she met a handsome and friendly man at the coffee shop.,They went on a date and discovered he was the same guy.,The two got married that summer.
804f2230-5594-4e2c-ad1f-94ff8acc45b5,Text messages,Jessica and Mark were dating for 6 months.,She loved him so much and told him never to talk to his ex.,He claimed to not talk to his ex but she didn't believe him.,When he was sleeping she went snooping through his cell phone.,She found out he was texting his ex so she broke up with him.
7981c38e-20ad-4b38-82ab-497b77cd0e8a,Sad Birthday,My FB friend had an affair with a married man.,She was in FL while he was in CT.,She used to fly to CT and hook up for her birthday in May.,"This year she could not fly because of an operation, and was sad.",In June the man broke off the affair after being discovered.
16381846-f463-4917-9577-a26abfd71850,Taylor finds love,Taylor has been single her whole life.,She dated around but couldn't find the right one.,While shopping one evening she bumps into a man.,She hits it off with him and falls in love.,Taylor finally finds love.
a29ae5a4-2d8c-46c6-8c3f-940e8b688d9c,Dan gets his heartbroke,Dan has been with his girlfriend for about 3 years.,Dan feels like it's the right time to propose to his girl.,He invites her out to a nice restaurant.,After they finish their meal he asks her to marry him.,She tells him no.
397324b3-cb62-4bf4-b23c-229ad1cd924c,Proposal,Sam loved his girlfriend.,He wanted to marry her.,He took her on a hiking trip.,Atop a mountain Sam proposed under the stars.,His girlfriend said yes enthusiastically.
0fc5fc0d-6062-4bfe-bb06-3e00fbd58e17,Sarah's break up,Sarah has been dating her boyfriend for two month.,Sarah believes she is in love.,Sarah thinks this is the boy she will marry.,Sarah gets a phone call from her boyfriend.,Her boyfriend tells her it's over and he found someone else.
8da3d8e0-8c36-4a2c-baa7-5a590fdcba53,25th Wedding Anniversary,For our 25th wedding anniversary I took my wife on a 2nd honeymoon.,We went back to Niagara Falls by train.,We stayed on the Canadian side.,This is what we did when we first got married.,We had a great time.
beeec2f7-fac0-4717-aea6-e22e252dc18d,Skinny Dipping,My neighbor Sara was a recent divorcee.,She got into a relationship soon after her divorce.,Once she went skinny dipping with her boyfriend in the condo pool.,"She felt like a kid, and told us about it.",I said she was crazy.
24ba0d69-778d-4bb8-8005-553a2df04605,Adam gets divorced,Adam was a nice young man.,He got married with his high school sweetheart.,He had a nice big wedding.,Years after the wedding Adam's wife becomes unhappy.,Adams wife leaves him and they get divorced.
765ba0f6-ed77-4f53-a775-aa2eff0eb293,My Niece,My niece got married in June.,Her wedding was in Detroit.,We travelled all the way from Georgia to Detroit.,It was on a very hot day.,The wedding was beautiful.
2fe09a00-4de6-476b-bb49-2a5928d5364c,Heartbroken,Zee was 15 years old when she had her first crush.,She met a boy named Paulie and immediately fell in love with him.,They were together for 6 months and seemed very much in love.,But Paulie was growing tired of Zee and wanted to see other girls.,He broke up with Zee and she was very heartbroken.
f66772a0-f768-404f-968a-3a1833d9d733,The Mix Tape,John had a crush on Jane.,He decided to make her a mix tape.,He gave it to her during lunch.,Jane really liked it.,They started dating shortly after.
4ce68713-c4bc-4195-99a9-009042ebf9da,Jason's heartbreak,Jason has been with his girlfriend for almost 10 years.,Jason works hard to support his girlfriend.,His girlfriend wants better in life.,She decides to leave Jason.,Jason is heartbroken and never recovers.
039bd7cb-2326-4603-bf72-7fd365acc9c1,Lynn has an affair,Lynn is unhappy in her marriage.,Her husband is never good to her and shows her no attention.,One evening Lynn tells her husband she is going out with her friends.,She really goes out with a man from work and has a great time.,Lynn continues dating him and starts having an affair.
20d84aa0-ad2d-4c30-95be-9f9d101ee175,Chad finds a wife,Chad has been alone his whole life.,Chad has a great job but he is missing someone to share it with.,Chad signs up on a dating site to match up with other singles.,Chad meets a woman from the site and takes her out.,They eventually fall in love and get married.
594dd96d-2f0d-4750-b5ed-f17ed2d5bcd3,Dance Partner,Carol was a professional dancer.,Her partner got married and moved away.,Carol needed to find a new partner.,It took her several months to find an appropriate one.,Carol finally made her decision and had a great new partner.
76b7f155-385f-48fe-bfa6-d0589b5c6f03,Cheating,Jared had been dating his girlfriend for two years.,One night she went out with friends.,When she came home she told him that she had cheated on him.,Jared was crushed and feeling a bunch of different emotions.,Jared was so upset that he broke up with her.
269dd683-86e4-4095-88df-aebe0563fa8e,Rob's heartbreak,Rob has a crush on a girl from work.,Rob has been planning for weeks to ask her out.,One evening as his crush was leaving work Rob stops her.,He asks her if she would like to go on a date.,She tells Rob she is not interested in him and Rob is heartbroken.
b356fa73-59f1-4f80-90e7-52931c54fadf,Pregnant,My daughter's neighborhood friend Debbie got married last November.,They were good friends since they were twelve.,My daughter came up from NYC to Brighton for the wedding.,An hour ago Debbie announced she was pregnant.,"My daughter, who has a child, is thrilled."
4af1a1f8-5123-434a-81a8-3f95f71ad1dc,Calling it Off,Molly and Jeff were going to get married.,Molly saw Jeff kissing another woman.,Molly screamed and cursed at Jeff.,"Jeff tried to apologize, but Molly was furious.",Molly called off the wedding.
e45f850c-30d2-4696-b3d8-dfddaaacc31c,Cracked Foundation,Abby recently found the perfect house to buy.,"However, Abby's realtor discovered a issue after the home inspection.",Abby discovered that the house had a cracked foundation.,"In addition, the cost would be over $50,000 to fix the house.",Abby was heartbroken that she would not be purchasing the home.
1c675fe1-18fa-4818-9e17-1220a65fc9cd,Rocky's true love,Rocky was a poor kid from the streets.,He never had anything for himself growing up.,So he did the best he could he grew up and got a great job.,He met a beautiful girl and married her.,He gave his wife and kids a better life than he ever had growing up.
7643dfbb-12d8-45d7-b446-c5f0796da8a6,The Wrong Woman,Ben went with his friends to the club.,Ben had a few drinks.,He began to hit on some women.,Ben hit on a married woman.,Her husband beat up Ben.
eb6a7080-f7d6-4830-972e-9baef4774dce,Rekindling the spark,Britt and Brandon have been married for 25 years.,They love each other a lot.,But they noticed that the spark in their marriage was gone.,So they signed up for a therapeutic couples retreat.,They learned a lot and successfully rekindled the spark.
188f98c3-1ea4-430a-b776-254c35d0b0f7,Big Wedding,Jane was finally getting married.,She had been looking forward to it for months.,She loved her husband and planned a big wedding.,Everything went perfectly.,Jane had an amazing time with unforgettable memories.
d43a9f71-79e0-443b-a462-b703e316da9e,Ronda and Fred,Ronda has been dating Fred for 4 years of high school.,Ronda thinks it's better if she's free for college.,Ronda calls Fred and tells him the relationship is over.,Ronda attends college without Fred.,Ronda meets Fred after college and gets married.
1ba6d62d-4fa9-4606-b2f1-d0538c552b31,The breakup letter,Dani and Dom were engaged to be married.,Dani joined the marines and went off to boot camp.,They would not be able to see each other for 3 months.,Dom decided he no longer wanted to be engaged with Dani.,So he mailed her a letter to let her know the engagement was off.
6f10eb33-f9d2-49ed-a655-59d6d3a56892,Cheating Wife,Sam got home early from work one day.,He noticed his neighbor was over.,His wife was shocked and admitted to cheating.,Sam was distraught.,He kicked them both out and filed for a divorce.
b57c704c-ba4a-4847-ac82-daad34fa2a2a,Resentment,Natalie and Alan have been married for 30 years.,She's been unhappy for at least 25 years but stayed for the children.,"She tried to tell Allan she wanted a divorce,but he refused to do so.",Natalie was forced to stay in an unhappy marriage.,They are going on 31 years married and she resents Allan very much.
